[INFO ] [2021-06-21 15:46:40,383] Pre-Condition: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-21 21:47:21,237] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-21 21:47:27,767] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-21 21:47:27,924] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-21 21:47:28,057] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-21 21:47:32,500] Emp_01 Step 01: Mouse hover to PIM Menu
[INFO ] [2021-06-21 21:47:32,724] Emp_01 Step 02: Click to Add Employee link
[INFO ] [2021-06-21 21:47:38,935] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-21 21:47:38,936] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-21 21:47:38,937] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-21 21:47:38,937] Emp_01 Step 02: Click to Save button
[INFO ] [2021-06-21 21:47:38,980] Post Condition: Close browser
[INFO ] [2021-06-21 22:29:54,312] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-21 22:30:02,675] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-21 22:30:02,865] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-21 22:30:03,006] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-21 22:30:07,868] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-21 22:30:09,751] Emp_01 Step 02: Click to Add Employee link
[INFO ] [2021-06-21 22:30:15,599] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-21 22:30:15,599] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-21 22:30:15,600] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-21 22:30:15,600] Emp_01 Step 02: Click to Save button
[INFO ] [2021-06-21 22:30:15,652] Post Condition: Close browser
[INFO ] [2021-06-21 22:30:59,527] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-21 22:31:08,156] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-21 22:31:08,358] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-21 22:31:08,501] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-21 22:31:13,488] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-21 22:31:15,411] Emp_01 Step 02: Click to Add Employee link
[INFO ] [2021-06-21 22:31:21,270] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-21 22:31:21,270] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-21 22:31:21,270] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-21 22:31:21,271] Emp_01 Step 02: Click to Save button
[INFO ] [2021-06-21 22:31:21,310] Post Condition: Close browser
[INFO ] [2021-06-21 22:35:15,796] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-21 22:35:24,758] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-21 22:35:24,954] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-21 22:35:25,101] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-21 22:35:29,921] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-21 22:35:31,880] Emp_01 Step 02: Click to Add Employee link
[INFO ] [2021-06-21 22:35:37,716] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-21 22:35:37,862] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-21 22:35:37,887] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-21 22:35:37,887] Emp_01 Step 02: Click to Save button
[INFO ] [2021-06-21 22:35:37,908] Post Condition: Close browser
[INFO ] [2021-06-21 22:36:52,575] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-21 22:37:01,147] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-21 22:37:01,329] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-21 22:37:01,472] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-21 22:37:06,385] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-21 22:37:08,250] Emp_01 Step 02: Click to Add Employee link
[INFO ] [2021-06-21 22:37:14,055] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-21 22:37:14,188] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-21 22:37:14,289] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-21 22:37:14,289] Emp_01 Step 02: Click to Save button
[INFO ] [2021-06-21 22:37:14,313] Post Condition: Close browser
[INFO ] [2021-06-21 22:50:29,353] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-21 22:50:37,977] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-21 22:50:38,195] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-21 22:50:38,399] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-21 22:50:43,367] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-21 22:50:45,369] Emp_01 Step 02: Click to Add Employee link
[INFO ] [2021-06-21 22:50:45,402] Post Condition: Close browser
[INFO ] [2021-06-21 22:51:59,752] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-21 22:52:08,824] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-21 22:52:09,022] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-21 22:52:09,136] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-21 22:52:13,901] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-21 22:52:16,022] Emp_01 Step 02: Click to Add Employee link
[INFO ] [2021-06-21 22:52:21,887] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-21 22:52:22,033] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-21 22:52:22,142] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-21 22:52:22,142] Emp_01 Step 02: Click to Save button
[INFO ] [2021-06-21 22:52:22,162] Post Condition: Close browser
[INFO ] [2021-06-21 23:08:59,262] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-21 23:09:08,520] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-21 23:09:08,710] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-21 23:09:08,851] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-21 23:09:13,510] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-21 23:09:15,762] Emp_01 Step 02: Click to Add button
[INFO ] [2021-06-21 23:09:16,573] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-21 23:09:16,703] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-21 23:09:16,807] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-21 23:09:16,807] Emp_01 Step 02: Click to Save button
[INFO ] [2021-06-21 23:09:16,830] Post Condition: Close browser
[INFO ] [2021-06-22 05:46:44,007] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-22 05:46:51,092] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-22 05:46:51,272] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-22 05:46:51,408] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-22 05:46:55,801] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-22 05:46:57,791] Emp_01 Step 02: Click to Add button
[INFO ] [2021-06-22 05:46:58,700] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-22 05:46:58,848] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-22 05:46:59,035] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-22 05:46:59,035] Emp_01 Step 02: Click to Save button
[INFO ] [2021-06-22 05:46:59,089] Post Condition: Close browser
[INFO ] [2021-06-22 05:49:15,341] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-22 05:49:21,450] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-22 05:49:21,600] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-22 05:49:21,737] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-22 05:49:25,642] Pre-Condition Step 05: Set First Name null
[INFO ] [2021-06-22 05:49:25,642] Pre-Condition Step 06: Set Last Name null
[INFO ] [2021-06-22 05:49:25,654] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-22 05:49:27,495] Emp_01 Step 02: Click to Add button
[INFO ] [2021-06-22 05:49:28,308] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-22 05:49:28,452] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-22 05:49:28,608] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-22 05:49:28,608] Emp_01 Step 02: Click to Save button
[INFO ] [2021-06-22 05:49:28,660] Post Condition: Close browser
[INFO ] [2021-06-22 05:50:38,365] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-22 05:50:44,596] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-22 05:50:44,773] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-22 05:50:44,906] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-22 05:50:48,902] Pre-Condition Step 05: Set First Name zinzin3754@hotmail.com
[INFO ] [2021-06-22 05:50:48,903] Pre-Condition Step 06: Set Last Name Ferguson
[INFO ] [2021-06-22 05:50:48,959] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-22 05:50:50,838] Emp_01 Step 02: Click to Add button
[INFO ] [2021-06-22 05:50:51,792] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-22 05:50:51,937] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-22 05:50:52,095] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-22 05:50:52,095] Emp_01 Step 02: Click to Save button
[INFO ] [2021-06-22 05:50:52,144] Post Condition: Close browser
[INFO ] [2021-06-22 05:59:25,935] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-22 05:59:32,263] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-22 05:59:32,501] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-22 05:59:32,677] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-22 05:59:35,485] Pre-Condition Step 05: Set First Name zinzin4918
[INFO ] [2021-06-22 05:59:35,485] Pre-Condition Step 06: Set Last Name Ferguson
[INFO ] [2021-06-22 05:59:35,535] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-22 05:59:38,561] Emp_01 Step 02: Click to Add button
[INFO ] [2021-06-22 05:59:39,435] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-22 05:59:39,563] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-22 05:59:39,718] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-22 05:59:39,719] Emp_01 Step 02: Click to Save button
[INFO ] [2021-06-22 05:59:39,770] Post Condition: Close browser
[INFO ] [2021-06-22 06:00:10,163] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-22 06:00:15,836] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-22 06:00:15,985] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-22 06:00:16,112] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-22 06:00:20,174] Pre-Condition Step 05: Set First Name zinzin167
[INFO ] [2021-06-22 06:00:20,175] Pre-Condition Step 06: Set Last Name Ferguson
[INFO ] [2021-06-22 06:00:20,232] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-22 06:00:21,925] Emp_01 Step 02: Click to Add button
[INFO ] [2021-06-22 06:00:22,721] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-22 06:00:22,847] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-22 06:00:23,004] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-22 06:00:23,004] Emp_01 Step 02: Click to Save button
[INFO ] [2021-06-22 06:00:28,075] Post Condition: Close browser
[INFO ] [2021-06-22 06:01:25,680] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-22 06:01:31,836] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-22 06:01:32,037] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-22 06:01:32,176] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-22 06:01:36,154] Pre-Condition Step 05: Set First Name zinzin9914
[INFO ] [2021-06-22 06:01:36,154] Pre-Condition Step 06: Set Last Name Ferguson
[INFO ] [2021-06-22 06:01:36,212] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-22 06:01:37,907] Emp_01 Step 02: Click to Add button
[INFO ] [2021-06-22 06:01:38,715] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-22 06:01:38,847] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-22 06:01:39,003] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-22 06:01:39,003] Emp_01 Step 02: Click to Save button
[INFO ] [2021-06-22 06:01:41,100] Post Condition: Close browser
[INFO ] [2021-06-22 06:45:59,275] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-22 06:46:06,094] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-22 06:46:06,294] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-22 06:46:06,456] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-22 06:46:10,819] Pre-Condition Step 05: Set First Name zinzin6603
[INFO ] [2021-06-22 06:46:10,819] Pre-Condition Step 06: Set Last Name Ferguson
[INFO ] [2021-06-22 06:46:10,873] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-22 06:46:12,788] Emp_01 Step 02: Click to Add button
[INFO ] [2021-06-22 06:46:13,617] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-22 06:46:13,747] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-22 06:46:13,916] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-22 06:46:13,916] Emp_01 Step 06: Click to Save button
[INFO ] [2021-06-22 06:46:16,149] ---------------PASS--------------
[INFO ] [2021-06-22 06:46:16,167] Post Condition: Close browser
[INFO ] [2021-06-22 06:47:18,283] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-22 06:47:24,936] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-22 06:47:25,080] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-22 06:47:25,248] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-22 06:47:29,240] Pre-Condition Step 05: Set First Name zinzin8004
[INFO ] [2021-06-22 06:47:29,240] Pre-Condition Step 06: Set Last Name Ferguson
[INFO ] [2021-06-22 06:47:29,252] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-22 06:47:31,037] Emp_01 Step 02: Click to Add button
[INFO ] [2021-06-22 06:47:31,938] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-22 06:47:32,111] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-22 06:47:32,276] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-22 06:47:32,276] Emp_01 Step 06: Click to Save button
[INFO ] [2021-06-22 06:47:34,419] Emp_01 Step 07: Verify with Full name zinzin8004 Ferguson
[INFO ] [2021-06-22 06:47:34,474] ---------------PASS--------------
[INFO ] [2021-06-22 06:47:34,474] Emp_01 Step 06: Click to Save button
[INFO ] [2021-06-22 06:47:34,496] Post Condition: Close browser
[INFO ] [2021-06-22 07:16:29,222] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-22 07:16:35,754] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-22 07:16:35,984] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-22 07:16:36,109] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-22 07:16:40,085] Pre-Condition Step 05: Set First Name zinzin7958
[INFO ] [2021-06-22 07:16:40,086] Pre-Condition Step 06: Set Last Name Ferguson
[INFO ] [2021-06-22 07:16:40,143] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-22 07:16:41,989] Emp_01 Step 02: Click to Add button
[INFO ] [2021-06-22 07:16:42,781] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-22 07:16:42,912] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-22 07:16:43,077] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-22 07:16:43,077] Emp_01 Step 06: Click to Save button
[INFO ] [2021-06-22 07:16:45,163] Emp_01 Step 07: Verify with Full name zinzin7958 Fergusondisplayed at personal detail form
[INFO ] [2021-06-22 07:16:45,220] ---------------PASS--------------
[INFO ] [2021-06-22 07:16:45,220] Emp_01 Step 08: Verify with First name zinzin7958displayed at personal detail form
[INFO ] [2021-06-22 07:16:45,260] ----------------FAIL-------------
[INFO ] [2021-06-22 07:16:45,260] Emp_01 Step 09: Verify with Last name Fergusondisplayed at personal detail form
[INFO ] [2021-06-22 07:16:45,303] ----------------FAIL-------------
[INFO ] [2021-06-22 07:16:45,303] Emp_01 Step 10: Verify with Employee ID displayed at personal detail form
[INFO ] [2021-06-22 07:16:45,350] ---------------PASS--------------
[INFO ] [2021-06-22 07:16:45,370] Post Condition: Close browser
[INFO ] [2021-06-22 07:21:22,863] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-22 07:21:29,261] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-22 07:21:29,412] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-22 07:21:29,533] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-22 07:21:33,745] Pre-Condition Step 05: Set First Name zinzin9163
[INFO ] [2021-06-22 07:21:33,745] Pre-Condition Step 06: Set Last Name Ferguson
[INFO ] [2021-06-22 07:21:33,809] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-22 07:21:35,671] Emp_01 Step 02: Click to Add button
[INFO ] [2021-06-22 07:21:36,556] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-22 07:21:36,683] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-22 07:21:36,851] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-22 07:21:36,851] Emp_01 Step 06: Click to Save button
[INFO ] [2021-06-22 07:21:38,876] Emp_01 Step 07: Verify with Full name zinzin9163 Ferguson displayed at personal detail form
[INFO ] [2021-06-22 07:21:38,925] ---------------PASS--------------
[INFO ] [2021-06-22 07:21:38,925] Emp_01 Step 08: Verify with First name zinzin9163 displayed at personal detail form
[INFO ] [2021-06-22 07:21:38,966] ----------------FAIL-------------
[INFO ] [2021-06-22 07:21:38,967] Emp_01 Step 09: Verify with Last name Ferguson displayed at personal detail form
[INFO ] [2021-06-22 07:21:39,011] ----------------FAIL-------------
[INFO ] [2021-06-22 07:21:39,012] Emp_01 Step 10: Verify with Employee ID  displayed at personal detail form
[INFO ] [2021-06-22 07:21:39,055] ---------------PASS--------------
[INFO ] [2021-06-22 07:21:39,074] Post Condition: Close browser
[INFO ] [2021-06-22 07:28:54,715] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-22 07:29:00,983] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-22 07:29:01,128] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-22 07:29:01,262] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-22 07:29:04,069] Pre-Condition Step 05: Set First Name zinzin612
[INFO ] [2021-06-22 07:29:04,069] Pre-Condition Step 06: Set Last Name Ferguson
[INFO ] [2021-06-22 07:29:04,125] Emp_01 Step 01: Click to PIM Menu
[INFO ] [2021-06-22 07:29:07,023] Emp_01 Step 02: Click to Add button
[INFO ] [2021-06-22 07:29:07,844] Emp_01 Step 03: Enter Fist Name textbox
[INFO ] [2021-06-22 07:29:08,050] Emp_01 Step 04: Enter Last Name textbox
[INFO ] [2021-06-22 07:29:08,217] Emp_01 Step 05: Input Photograph file
[INFO ] [2021-06-22 07:29:08,217] Emp_01 Step 06: Click to Save button
[INFO ] [2021-06-22 07:29:10,135] Emp_01 Step 07: Verify with Full name zinzin612 Ferguson displayed at personal detail form
[INFO ] [2021-06-22 07:29:10,193]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-22 07:29:10,194] Emp_01 Step 08: Verify with First name zinzin612 displayed at personal detail form
[INFO ] [2021-06-22 07:29:10,236] ----------------FAIL-------------
[INFO ] [2021-06-22 07:29:10,236] Emp_01 Step 09: Verify with Last name Ferguson displayed at personal detail form
[INFO ] [2021-06-22 07:29:10,287] ----------------FAIL-------------
[INFO ] [2021-06-22 07:29:10,287] Emp_01 Step 10: Verify with Employee ID  displayed at personal detail form
[INFO ] [2021-06-22 07:29:10,334] ---------------PASS--------------
[INFO ] [2021-06-22 07:29:10,354] Post Condition: Close browser
[INFO ] [2021-06-22 07:46:02,952] Pre-Condition Step 01: Open browser: 'chrome' and navigate to: 'https://opensource-demo.orangehrmlive.com/index.php/dashboard'
[INFO ] [2021-06-22 07:46:09,120] Pre-Condition Step 02: Enter to Username textbox
[INFO ] [2021-06-22 07:46:09,321] Pre-Condition Step 03: Enter to Password textbox
[INFO ] [2021-06-22 07:46:09,455] Pre-Condition Step 04: Click To Login button
[INFO ] [2021-06-22 07:46:13,947] Pre-Condition Step 05: Set First Name zinzin3111
[INFO ] [2021-06-22 07:46:13,948] Pre-Condition Step 06: Set Last Name Ferguson
[INFO ] [2021-06-22 07:46:14,006] Emp_01 Step 01: Click to PIM Menu
